Gene_ID,GO_Term
SORBS2,GO:0016020
AGRN,GO:0005509
AGRN,GO:0043236
AGRN,GO:0007213
AGRN,GO:0030154
AGRN,GO:0043113
AGRN,GO:0005886
AGRN,GO:0045202
AGRN,GO:0071944
ABL2,GO:0000166
ABL2,GO:0000166
ABL2,GO:0004672
ABL2,GO:0004713
ABL2,GO:0004713
ABL2,GO:0004713
ABL2,GO:0004715
ABL2,GO:0004715
ABL2,GO:0005524
ABL2,GO:0005524
ABL2,GO:0005524
ABL2,GO:0016301
ABL2,GO:0016740
ABL2,GO:0006468
ABL2,GO:0007154
ABL2,GO:0016310
ABL2,GO:0018108
ABL2,GO:0018108
ABL2,GO:0023052
ZW10,GO:0000278
ZW10,GO:0007049
ZW10,GO:0051301
ZW10,GO:0000775
ZW10,GO:0000775
ZW10,GO:0000776
ZW10,GO:0005634
ZW10,GO:0005694
ZW10,GO:0005737
FOXP1,GO:0003677
FOXP1,GO:0003677
FOXP1,GO:0003700
FOXP1,GO:0043565
FOXP1,GO:0046872
FOXP1,GO:0006355
FOXP1,GO:0005634
FOXP1,GO:0005634
FOXP1,GO:0005634
LOC115496678,GO:0038023
LOC115496678,GO:0007399
LOC115496678,GO:0007411
LOC115496678,GO:0030513
LOC115496678,GO:0055072
LOC115496678,GO:0016020
LOC115496678,GO:0016020
DYNC1I2,GO:0007018
DYNC1I2,GO:0005868
PMEPA1,GO:0070412
PMEPA1,GO:0009968
PMEPA1,GO:0010991
PMEPA1,GO:0030512
PMEPA1,GO:0005768
PMEPA1,GO:0010008
PMEPA1,GO:0016020
PMEPA1,GO:0016020
PMEPA1,GO:0031901
HMGB1,GO:0003677
HMGB1,GO:0003677
HMGB1,GO:0003677
HMGB1,GO:0006954
HMGB1,GO:0005576
HMGB1,GO:0005576
HMGB1,GO:0005634
HMGB1,GO:0005634
HMGB1,GO:0005634
HMGB1,GO:0005694
HMGB1,GO:0005694
A0A674G7X7,GO:0003700
A0A674G7X7,GO:0046983
A0A674G7X7,GO:0006355
SLC11A1,GO:0046873
SLC11A1,GO:0030001
SLC11A1,GO:0055072
SLC11A1,GO:0016020
SLC11A1,GO:0016020
SGCE,GO:0005794
SGCE,GO:0005794
SGCE,GO:0016020
SGCE,GO:0016020
SGCE,GO:0030425
SGCE,GO:0042383
SGCE,GO:0042995
SGCE,GO:0016012
PLSCR1,GO:0017128
PLSCR1,GO:0017121
APBB2,GO:0001540
LOC100218250,GO:0000166
LOC100218250,GO:0000166
LOC100218250,GO:0003774
LOC100218250,GO:0003777
LOC100218250,GO:0005524
LOC100218250,GO:0005524
LOC100218250,GO:0005524
LOC100218250,GO:0008017
LOC100218250,GO:0007018
STUB1,GO:0004842
STUB1,GO:0061630
STUB1,GO:0000209
STUB1,GO:0016567
EDEM2,GO:0004571
EDEM2,GO:0005509
EDEM2,GO:0016787
EDEM2,GO:0016798
EDEM2,GO:0005975
EDEM2,GO:0006986
EDEM2,GO:0008152
EDEM2,GO:1904380
EDEM2,GO:1904382
EDEM2,GO:0005783
EDEM2,GO:0016020
EDEM2,GO:0044322
A0A674G7Y5,GO:0005634
A0A674G7Y5,GO:0005634
AP2B1,GO:0030276
AP2B1,GO:0006886
AP2B1,GO:0015031
AP2B1,GO:0015031
AP2B1,GO:0016192
AP2B1,GO:0016020
AP2B1,GO:0030117
AP2B1,GO:0030118
AP2B1,GO:0030119
AP2B1,GO:0030131
PPP2R2B,GO:0019888
PPP2R2B,GO:0050790
PPP2R2B,GO:0000159
PPP2R2B,GO:0000159
CFAP65,GO:0005737
KCNC4,GO:0005216
KCNC4,GO:0005244
KCNC4,GO:0005249
KCNC4,GO:0005267
KCNC4,GO:0006811
KCNC4,GO:0006811
KCNC4,GO:0006813
KCNC4,GO:0006813
KCNC4,GO:0034765
KCNC4,GO:0051260
KCNC4,GO:0055085
KCNC4,GO:0071805
KCNC4,GO:0016020
KCNC4,GO:0016020
KCNC4,GO:0016020
KCNC4,GO:0008076
A0A674G7Z0,GO:0008270
A0A674G7Z0,GO:0016740
A0A674G7Z0,GO:0017136
A0A674G7Z0,GO:0033558
A0A674G7Z0,GO:0046872
A0A674G7Z0,GO:0051287
A0A674G7Z0,GO:0070403
A0A674G7Z0,GO:0070403
A0A674G7Z0,GO:0016570
CLMP,GO:0005881
CLMP,GO:0016020
CLMP,GO:0016020
A0A674G7Z2,GO:0004222
A0A674G7Z2,GO:0008233
A0A674G7Z2,GO:0008237
A0A674G7Z2,GO:0008237
A0A674G7Z2,GO:0016787
A0A674G7Z2,GO:0046872
A0A674G7Z2,GO:0006508
A0A674G7Z2,GO:0006508
A0A674G7Z2,GO:0030198
A0A674G7Z2,GO:0005576
PHACTR4,GO:0003779
PHACTR4,GO:0003779
PHACTR4,GO:0003779
PHACTR4,GO:0008157
PHACTR4,GO:0008157
PHACTR4,GO:0019888
PHACTR4,GO:0072542
PHACTR4,GO:0001755
PHACTR4,GO:0001843
PHACTR4,GO:0007266
PHACTR4,GO:0007399
PHACTR4,GO:0030036
PHACTR4,GO:0043085
PHACTR4,GO:0048484
PHACTR4,GO:0051726
PHACTR4,GO:0061386
PHACTR4,GO:2001045
PHACTR4,GO:0005737
PHACTR4,GO:0005737
PHACTR4,GO:0005737
PHACTR4,GO:0030027
PHACTR4,GO:0030027
PHACTR4,GO:0042995
UGGT1,GO:0003980
UGGT1,GO:0016740
UGGT1,GO:0006486
UGGT1,GO:0006486
UGGT1,GO:0071704
UGGT1,GO:0097359
UGGT1,GO:0005783
UGGT1,GO:0005788
UGGT1,GO:0016020
S100A12,GO:0005509
GALC,GO:0004336
GALC,GO:0004336
GALC,GO:0006629
GALC,GO:0006665
GALC,GO:0006683
GALC,GO:0016042
LOC100219242,GO:0004046
LOC100219242,GO:0004046
LOC100219242,GO:0016787
LOC100219242,GO:0016787
LOC100219242,GO:0016787
LOC100219242,GO:0006520
LOC100219242,GO:0005737
LOC100219242,GO:0005737
ST3GAL6,GO:0008373
ST3GAL6,GO:0016757
ST3GAL6,GO:0006486
ST3GAL6,GO:0097503
ST3GAL6,GO:0005794
ST3GAL6,GO:0016020
ST3GAL6,GO:0016020
A0A674G800,GO:0003676
A0A674G800,GO:0003723
A0A674G800,GO:0003723
A0A674G800,GO:0003723
A0A674G800,GO:0008270
UBL3,GO:0005886
UBL3,GO:0005886
UBL3,GO:0005886
UBL3,GO:0016020
UBL3,GO:0016020
ELOF1,GO:0046872
ELOF1,GO:0005634
ELOF1,GO:0005634
SPOP,GO:0016567
SPOP,GO:0016607
A0A674G804,GO:0007269
A0A674G804,GO:0048786
A0A674G805,GO:0015031
A0A674G805,GO:0005794
FXN,GO:0004322
FXN,GO:0004322
FXN,GO:0008199
FXN,GO:0016491
FXN,GO:0006783
FXN,GO:0006811
FXN,GO:0006879
FXN,GO:0016226
FXN,GO:0055072
FXN,GO:0005739
FXN,GO:0005739
FXN,GO:0005739
BACH2,GO:0003677
BACH2,GO:0003677
BACH2,GO:0003700
BACH2,GO:0006355
BACH2,GO:0005634
BACH2,GO:0005634
A0A674G811,GO:0003676
TMEM161A,GO:0016020
TMEM161A,GO:0016020
EDIL3,GO:0005509
PPIP5K2,GO:0000166
PPIP5K2,GO:0000827
PPIP5K2,GO:0000828
PPIP5K2,GO:0000829
PPIP5K2,GO:0000832
PPIP5K2,GO:0005524
PPIP5K2,GO:0016301
PPIP5K2,GO:0016740
PPIP5K2,GO:0033857
PPIP5K2,GO:0033857
PPIP5K2,GO:0052723
PPIP5K2,GO:0052724
PPIP5K2,GO:0016310
PPIP5K2,GO:0005737
PPIP5K2,GO:0005829
GRIP1,GO:0030159
GRIP1,GO:0016358
RBFOX3,GO:0003676
RBFOX3,GO:0003723
RBFOX3,GO:0003723
RBFOX3,GO:0003723
PDE1C,GO:0004114
PDE1C,GO:0008081
PDE1C,GO:0016787
PDE1C,GO:0046872
PDE1C,GO:0007165
A0A674G821,GO:0016020
DYNC1LI2,GO:0000166
DYNC1LI2,GO:0005524
DYNC1LI2,GO:0007018
DYNC1LI2,GO:0005737
DYNC1LI2,GO:0005856
DYNC1LI2,GO:0005856
DYNC1LI2,GO:0005874
DYNC1LI2,GO:0005868
DYNC1LI2,GO:0005868
DYNC1LI2,GO:0030286
PPP2R5C,GO:0019888
PPP2R5C,GO:0019888
PPP2R5C,GO:0007165
PPP2R5C,GO:0050790
PPP2R5C,GO:0000159
PPP2R5C,GO:0000159
A0A674G825,GO:0000049
A0A674G825,GO:0000049
A0A674G825,GO:0003723
A0A674G825,GO:0003723
A0A674G825,GO:0004809
A0A674G825,GO:0004809
A0A674G825,GO:0008168
A0A674G825,GO:0016740
A0A674G825,GO:0008033
A0A674G825,GO:0008033
A0A674G825,GO:0008033
A0A674G825,GO:0030488
A0A674G825,GO:0032259
A0A674G825,GO:0032259
DEPDC4,GO:0035556
A0A674G827,GO:0003824
A0A674G827,GO:0016787
A0A674G827,GO:0016787
A0A674G827,GO:0006629
A0A674G827,GO:0006629
A0A674G827,GO:0016042
A0A674G827,GO:0016042
A0A674G827,GO:0016020
RNF217,GO:0004842
RNF217,GO:0016740
RNF217,GO:0046872
RNF217,GO:0016567
RNF217,GO:0016020
POLR3GL,GO:0006383
POLR3GL,GO:0005634
POLR3GL,GO:0005634
SEC22B,GO:0005484
SEC22B,GO:0006888
SEC22B,GO:0006890
SEC22B,GO:0016192
SEC22B,GO:0061025
SEC22B,GO:0005783
SEC22B,GO:0005789
SEC22B,GO:0005794
SEC22B,GO:0005794
SEC22B,GO:0012505
SEC22B,GO:0016020
SEC22B,GO:0016020
SEC22B,GO:0033116
SEC22B,GO:0042470
SEC22B,GO:0043231
CLN8,GO:0016020
CLN8,GO:0016020
CLN8,GO:0016020
VTI1A,GO:0006886
VTI1A,GO:0015031
VTI1A,GO:0016192
VTI1A,GO:0005737
VTI1A,GO:0016020
VTI1A,GO:0016020
VTI1A,GO:0016020
VTI1A,GO:0043231
SPATA20,GO:0005975
A0A674G837,GO:0005576
EFHD2,GO:0005509
EFHD2,GO:0046872
GPHN,GO:0061598
GPHN,GO:0061599
GPHN,GO:0006777
GPHN,GO:0006777
GPHN,GO:0032324
DGAT1,GO:0004144
DGAT1,GO:0004144
DGAT1,GO:0004144
DGAT1,GO:0008374
DGAT1,GO:0016740
DGAT1,GO:0016746
DGAT1,GO:0050252
DGAT1,GO:0019432
DGAT1,GO:0042572
DGAT1,GO:0046486
DGAT1,GO:0005783
DGAT1,GO:0005789
DGAT1,GO:0016020
DGAT1,GO:0016020
CASKIN1,GO:0005737
CASKIN1,GO:0005737
LOC115492864,GO:0008641
ODF2L,GO:1902018
ODF2L,GO:0005737
ODF2L,GO:0005815
ODF2L,GO:0034451
ODF2L,GO:0042995
TMEM114,GO:0016020
A0A674G847,GO:0003723
A0A674G847,GO:0046872
A0A674G847,GO:0046872
A0A674G847,GO:0016070
A0A674G847,GO:0045892
A0A674G847,GO:0045892
LOC115495872,GO:0008017
LOC115495872,GO:0019900
TMEM240,GO:0016020
ABL2,GO:0000166
ABL2,GO:0000166
ABL2,GO:0004672
ABL2,GO:0004713
ABL2,GO:0004713
ABL2,GO:0004713
ABL2,GO:0004715
ABL2,GO:0004715
ABL2,GO:0005524
ABL2,GO:0005524
ABL2,GO:0005524
ABL2,GO:0016301
ABL2,GO:0016740
ABL2,GO:0006468
ABL2,GO:0007154
ABL2,GO:0016310
ABL2,GO:0018108
ABL2,GO:0018108
ABL2,GO:0023052
PLEKHA8,GO:0120013
PLEKHA8,GO:0120009
PLEKHA8,GO:0005737
PLEKHA8,GO:0005794
PLEKHA8,GO:0005794
PLEKHA8,GO:0016020
RNF25,GO:0046872
RNF25,GO:0061630
RNF25,GO:0016567
SRSF5,GO:0003676
SRSF5,GO:0003723
A0A674G856,GO:0003824
A0A674G856,GO:0004084
A0A674G856,GO:0004084
A0A674G856,GO:0008483
A0A674G856,GO:0016740
A0A674G856,GO:0052654
A0A674G856,GO:0052655
A0A674G856,GO:0052656
A0A674G856,GO:0008652
A0A674G856,GO:0009081
A0A674G856,GO:0009082
QDPR,GO:0016491
ARHGAP22,GO:0007165
POLR3A,GO:0003677
POLR3A,GO:0003899
POLR3A,GO:0003899
POLR3A,GO:0016740
POLR3A,GO:0016779
POLR3A,GO:0006351
POLR3A,GO:0005634
POLR3A,GO:0005634
POLR3A,GO:0031981
POLR3A,GO:0000428
MME,GO:0004222
MME,GO:0004222
MME,GO:0008233
MME,GO:0008237
MME,GO:0008237
MME,GO:0016787
MME,GO:0046872
MME,GO:0006508
MME,GO:0006508
MME,GO:0016020
MEIG1,GO:0005634
CHAC2,GO:0003839
CHAC2,GO:0003839
CHAC2,GO:0016829
CHAC2,GO:0061928
CHAC2,GO:0006751
CHAC2,GO:0006751
KDM2A,GO:0003677
KDM2A,GO:0003677
KDM2A,GO:0008270
KDM2A,GO:0016491
KDM2A,GO:0046872
KDM2A,GO:0051213
KDM2A,GO:0006325
KDM2A,GO:0070544
KDM2A,GO:0005634
A0A674G866,GO:0030301
A0A674G866,GO:0016020
MDM1,GO:0008017
MDM1,GO:0046600
MDM1,GO:0005634
MDM1,GO:0005634
MDM1,GO:0005737
MDM1,GO:0005814
MDM1,GO:0005856
MDM1,GO:0005874
PPP6R3,GO:0019903
PPP6R3,GO:0043666
FSHR,GO:0004930
FSHR,GO:0004930
FSHR,GO:0004963
FSHR,GO:0016500
FSHR,GO:0007165
FSHR,GO:0007186
FSHR,GO:0007186
FSHR,GO:0042699
FSHR,GO:0005886
FSHR,GO:0005886
FSHR,GO:0016020
FSHR,GO:0016020
TCF3,GO:0046983
SMG9,GO:0000184
CABP7,GO:0005509
CABP7,GO:0046872
CABP7,GO:0016020
CPLX2,GO:0019905
CPLX2,GO:0006836
CPLX2,GO:0006836
CPLX2,GO:0006887
CPLX2,GO:0045202
CPLX2,GO:0045202
CPLX2,GO:0110165
CLPB,GO:0005524
CLPB,GO:0016887
ARHGAP24,GO:0005096
ARHGAP24,GO:0007165
ARHGAP24,GO:0050790
DGKH,GO:0000166
DGKH,GO:0004143
DGKH,GO:0004143
DGKH,GO:0005524
DGKH,GO:0016301
DGKH,GO:0016301
DGKH,GO:0016740
DGKH,GO:0016773
DGKH,GO:0006629
DGKH,GO:0007165
DGKH,GO:0007205
DGKH,GO:0016310
DGKH,GO:0046486
DGKH,GO:0046486
MCF2,GO:0005085
MCF2,GO:0035556
MCF2,GO:0050790
MCF2,GO:0005737
A0A674G883,GO:0004348
A0A674G883,GO:0004348
A0A674G883,GO:0016757
A0A674G883,GO:0016787
A0A674G883,GO:0016798
A0A674G883,GO:0006629
A0A674G883,GO:0006665
A0A674G883,GO:0006665
A0A674G883,GO:0008152
A0A674G883,GO:0008203
A0A674G883,GO:0005765
LRCH3,GO:0016020
ZMYM3,GO:0008270
A0A674G887,GO:0004867
A0A674G887,GO:0010951
SAMD4A,GO:0003723
SAMD4A,GO:0030371
SAMD4A,GO:0017148
SAMD4A,GO:0043488
SAMD4A,GO:0005737
SAMD4A,GO:0005737
GNE,GO:0004553
GNE,GO:0006047
GNE,GO:0071704
CEBPZ,GO:0005634
AFDN,GO:0007155
AFDN,GO:0007165
AFDN,GO:0030154
AFDN,GO:0048856
USP38,GO:0004843
USP38,GO:0006511
USP38,GO:0016579
ATP2C1,GO:0000166
ATP2C1,GO:0000166
ATP2C1,GO:0005388
ATP2C1,GO:0005388
ATP2C1,GO:0005524
ATP2C1,GO:0005524
ATP2C1,GO:0016887
ATP2C1,GO:0006811
ATP2C1,GO:0006816
ATP2C1,GO:0006816
ATP2C1,GO:0070588
ATP2C1,GO:0005794
ATP2C1,GO:0005794
ATP2C1,GO:0016020
ATP2C1,GO:0016020
ATP2C1,GO:0032580
MRPL22,GO:0003735
MRPL22,GO:0006412
MRPL22,GO:0005840
MRPL22,GO:0005840
MRPL22,GO:0015934
MRPL22,GO:1990904
IMMP1L,GO:0004252
IMMP1L,GO:0008233
IMMP1L,GO:0008236
IMMP1L,GO:0016787
IMMP1L,GO:0006465
IMMP1L,GO:0006508
IMMP1L,GO:0006508
IMMP1L,GO:0005739
IMMP1L,GO:0005743
IMMP1L,GO:0005743
IMMP1L,GO:0016020
C1R,GO:0004252
C1R,GO:0008236
C1R,GO:0006508
C1R,GO:0006956
C1R,GO:0006958
C1R,GO:0005576
OTUB1,GO:0004843
OTUB1,GO:0004843
OTUB1,GO:0004843
OTUB1,GO:0008233
OTUB1,GO:0008234
OTUB1,GO:0016787
OTUB1,GO:0016787
OTUB1,GO:0043130
OTUB1,GO:0006508
OTUB1,GO:0016579
OTUB1,GO:0071108
OTUB1,GO:0005634
PRKG1,GO:0000166
PRKG1,GO:0000166
PRKG1,GO:0004672
PRKG1,GO:0004674
PRKG1,GO:0004674
PRKG1,GO:0004692
PRKG1,GO:0004692
PRKG1,GO:0005524
PRKG1,GO:0005524
PRKG1,GO:0005524
PRKG1,GO:0016301
PRKG1,GO:0016740
PRKG1,GO:0030553
PRKG1,GO:0006468
PRKG1,GO:0016310
MAST1,GO:0000166
MAST1,GO:0000287
MAST1,GO:0004672
MAST1,GO:0004674
MAST1,GO:0004674
MAST1,GO:0004674
MAST1,GO:0005524
MAST1,GO:0005524
MAST1,GO:0016301
MAST1,GO:0016740
MAST1,GO:0006468
MAST1,GO:0007010
MAST1,GO:0016310
MAST1,GO:0035556
A0A674G8A3,GO:0004757
A0A674G8A3,GO:0004757
A0A674G8A3,GO:0016491
A0A674G8A3,GO:0006729
LOC100220197,GO:0022857
LOC100220197,GO:0055085
LOC100220197,GO:0016020
LOC100220197,GO:0016020
LOC100220197,GO:0016020
TGS1,GO:0008168
TGS1,GO:0001510
TGS1,GO:0009452
ELOVL6,GO:0009922
ELOVL6,GO:0009922
ELOVL6,GO:0016740
ELOVL6,GO:0102756
ELOVL6,GO:0006629
ELOVL6,GO:0006631
ELOVL6,GO:0006633
ELOVL6,GO:0006633
ELOVL6,GO:0006636
ELOVL6,GO:0008610
ELOVL6,GO:0019367
ELOVL6,GO:0019367
ELOVL6,GO:0034625
ELOVL6,GO:0035338
ELOVL6,GO:0042761
ELOVL6,GO:0044249
ELOVL6,GO:0044255
ELOVL6,GO:0005783
ELOVL6,GO:0005783
ELOVL6,GO:0005789
ELOVL6,GO:0005789
ELOVL6,GO:0016020
ELOVL6,GO:0016020
DTNA,GO:0008270
DTNA,GO:0046872
DTNA,GO:0005737
DTNA,GO:0005737
LOC115492727,GO:0016020
LOC115492727,GO:0016020
CD38,GO:0003953
CD38,GO:0016740
CD38,GO:0016787
CD38,GO:0050135
CD38,GO:0050135
CD38,GO:0061809
CD38,GO:0016020
CD38,GO:0016020
CD38,GO:0016020
A0A674G8B2,GO:0000976
A0A674G8B2,GO:0003677
A0A674G8B2,GO:0003677
A0A674G8B2,GO:0006351
A0A674G8B2,GO:0006355
A0A674G8B2,GO:0005634
A0A674G8B2,GO:0005634
F5,GO:0019787
F5,GO:0008152
CNOT4,GO:0003676
CNOT4,GO:0003723
CNOT4,GO:0003723
CNOT4,GO:0003723
CNOT4,GO:0004842
CNOT4,GO:0046872
CNOT4,GO:0046872
CNOT4,GO:0016567
CNOT4,GO:0030014
TRIM35,GO:0008270
TRIM35,GO:0046872
STAM2,GO:0035091
STAM2,GO:0043130
STAM2,GO:0015031
STAM2,GO:0005768
STAM2,GO:0031410
STAM2,GO:0031901
ZDHHC13,GO:0015095
ZDHHC13,GO:0016409
ZDHHC13,GO:0016740
ZDHHC13,GO:0016746
ZDHHC13,GO:0016746
ZDHHC13,GO:0019706
ZDHHC13,GO:1903830
ZDHHC13,GO:0000139
ZDHHC13,GO:0005794
ZDHHC13,GO:0016020
ZDHHC13,GO:0016020
ZDHHC13,GO:0030659
ZDHHC13,GO:0031410
CLPS,GO:0008047
CLPS,GO:0007586
CLPS,GO:0007586
CLPS,GO:0016042
CLPS,GO:0050790
CLPS,GO:0005576
CLPS,GO:0005576
CLPS,GO:0005576
RNF185,GO:0061630
RNF185,GO:0006511
RNF185,GO:0016567
RNF185,GO:0005783
RNF185,GO:0016020
A0A674G8C1,GO:0004657
A0A674G8C1,GO:0004657
A0A674G8C1,GO:0016491
A0A674G8C1,GO:0006560
A0A674G8C1,GO:0006562
A0A674G8C1,GO:0016020
A0A674G8C2,GO:0005179
A0A674G8C2,GO:0005179
A0A674G8C2,GO:0007165
A0A674G8C2,GO:0005576
A0A674G8C2,GO:0005576
A0A674G8C3,GO:0000166
A0A674G8C3,GO:0003774
A0A674G8C3,GO:0003774
A0A674G8C3,GO:0003779
A0A674G8C3,GO:0005524
A0A674G8C3,GO:0005524
A0A674G8C3,GO:0005524
A0A674G8C3,GO:0016459
A0A674G8C3,GO:0016459
RNF130,GO:0046872
RNF130,GO:0016020
ACADS,GO:0003995
ACADS,GO:0016491
ACADS,GO:0016627
ACADS,GO:0050660
ACADS,GO:0050660
RBFOX2,GO:0003676
RBFOX2,GO:0003723
RBFOX2,GO:0003723
RBFOX2,GO:0003723
RBFOX2,GO:0006397
RBFOX2,GO:0008380
RBFOX2,GO:0043484
RBFOX2,GO:0005634
RBFOX2,GO:0005634
A0A674G8C7,GO:0005509
A0A674G8C7,GO:0005509
A0A674G8C7,GO:0007155
A0A674G8C7,GO:0007155
A0A674G8C7,GO:0007156
A0A674G8C7,GO:0005886
A0A674G8C7,GO:0016020
A0A674G8C7,GO:0016020
NF1,GO:0005096
NF1,GO:0007165
NF1,GO:0043087
NF1,GO:0043087
LOC115497664,GO:0000166
LOC115497664,GO:0000166
LOC115497664,GO:0003824
LOC115497664,GO:0004748
LOC115497664,GO:0004748
LOC115497664,GO:0005524
LOC115497664,GO:0005524
LOC115497664,GO:0005524
LOC115497664,GO:0016491
LOC115497664,GO:0006260
LOC115497664,GO:0006260
LOC115497664,GO:0008152
LOC115497664,GO:0009263
NANOS1,GO:0003723
NANOS1,GO:0003723
NANOS1,GO:0003723
NANOS1,GO:0008270
NANOS1,GO:0046872
NANOS1,GO:0006417
NANOS1,GO:0006417
NANOS1,GO:0005737
TOX,GO:0003677
TOX,GO:0003677
TOX,GO:0005634
TOX,GO:0005634
PRMT5,GO:0008168
PRMT5,GO:0008168
PRMT5,GO:0008469
PRMT5,GO:0016274
PRMT5,GO:0016740
PRMT5,GO:0035243
PRMT5,GO:0006479
PRMT5,GO:0016570
PRMT5,GO:0018216
PRMT5,GO:0032259
PRMT5,GO:0035246
PRMT5,GO:0005634
PRMT5,GO:0005634
PRMT5,GO:0005634
PRMT5,GO:0005737
PRMT5,GO:0005737
PRMT5,GO:0005829
A0A674G8D6,GO:0005044
A0A674G8D6,GO:0006897
A0A674G8D6,GO:0016020
A0A674G8D7,GO:0016020
A0A674G8D7,GO:0110165
A0A674G8D8,GO:0016251
A0A674G8D8,GO:0006367
A0A674G8D8,GO:0000124
A0A674G8D8,GO:0005669
A0A674G8D8,GO:0046695
POMK,GO:0004672
POMK,GO:0005524
POMK,GO:0019200
POMK,GO:0006468
POMK,GO:0006493
POMK,GO:0046835
POMK,GO:0005783
POMK,GO:0005789
POMK,GO:0016020
POMK,GO:0016020
A0A674G8E0,GO:0005634
A0A674G8E0,GO:0005634
A0A674G8E3,GO:0003677
A0A674G8E3,GO:0016491
A0A674G8E3,GO:0034647
A0A674G8E3,GO:0046872
A0A674G8E3,GO:0051213
A0A674G8E3,GO:0006325
A0A674G8E3,GO:0016570
A0A674G8E3,GO:0005634
NDFIP2,GO:0007034
NDFIP2,GO:0030001
NDFIP2,GO:0005737
NDFIP2,GO:0016020
NDFIP2,GO:0016020
CD276,GO:0016020
CASK,GO:0004672
CASK,GO:0005524
CASK,GO:0006468
CASK,GO:0030054
SGF29,GO:0005634
SGF29,GO:0005634
SGF29,GO:0000124
KIF1A,GO:0000166
KIF1A,GO:0000166
KIF1A,GO:0003774
KIF1A,GO:0003777
KIF1A,GO:0005524
KIF1A,GO:0005524
KIF1A,GO:0005524
KIF1A,GO:0008017
KIF1A,GO:0007018
KIF1A,GO:0005737
KIF1A,GO:0030424